id	Phylum	Class
4314949	Proteobacteria	Deltaproteobacteria
875704	Bacteroidetes	[Saprospirae]
722085	Actinobacteria	Actinobacteria
820506	Firmicutes	Bacilli
577116	GN04	GN15
251636	Proteobacteria	Gammaproteobacteria
4359088	Firmicutes	Clostridia
248146	Planctomycetes	Planctomycetia
4458983	Proteobacteria	Gammaproteobacteria
877565	Firmicutes	Bacilli
4460363	Proteobacteria	Alphaproteobacteria
1009254	Actinobacteria	Actinobacteria
873669	Actinobacteria	Actinobacteria
806378	Acidobacteria	Acidobacteriia
873887	Actinobacteria	Thermoleophilia
4427083	Gemmatimonadetes	Gemmatimonadetes
518474	Proteobacteria	Gammaproteobacteria
99527	Firmicutes	Bacilli
4464847	Proteobacteria	Deltaproteobacteria
927720	Firmicutes	Bacilli
349891	Chloroflexi	Anaerolineae
155886	Proteobacteria	Alphaproteobacteria
155885	Armatimonadetes	Armatimonadia
350896	Proteobacteria	Gammaproteobacteria
328765	Actinobacteria	Actinobacteria
509624	Actinobacteria	Acidimicrobiia
4351683	Gemmatimonadetes	Gemm-1
4351681	Actinobacteria	MB-A2-108
248002	Gemmatimonadetes	Gemmatimonadetes
265162	Firmicutes	Clostridia
139075	Acidobacteria	Acidobacteria-6
636059	Actinobacteria	Actinobacteria
571008	Cyanobacteria	Oscillatoriophycideae
4309997	Bacteroidetes	Flavobacteriia
105617	Actinobacteria	Actinobacteria
236596	Actinobacteria	Thermoleophilia
10829	Proteobacteria	Deltaproteobacteria
1131533	Proteobacteria	Gammaproteobacteria
690867	Proteobacteria	Alphaproteobacteria
539120	Acidobacteria	Acidobacteria-6
564004	Proteobacteria	Alphaproteobacteria
102348	Proteobacteria	Alphaproteobacteria
4296680	Proteobacteria	Betaproteobacteria
2767778	Proteobacteria	Betaproteobacteria
591482	Firmicutes	Bacilli
4477120	Actinobacteria	Actinobacteria
4459003	Acidobacteria	Acidobacteria-6
235795	Proteobacteria	Deltaproteobacteria
639882	Proteobacteria	Deltaproteobacteria
4300016	Proteobacteria	Gammaproteobacteria
808597	Bacteroidetes	Flavobacteriia
829421	Acidobacteria	Acidobacteria-5
246691	Proteobacteria	Betaproteobacteria
1962755	Proteobacteria	Deltaproteobacteria
1131213	Actinobacteria	Actinobacteria
1087496	Proteobacteria	Alphaproteobacteria
257461	Acidobacteria	Acidobacteria-6
552725	Proteobacteria	Alphaproteobacteria
1114157	Chloroflexi	Anaerolineae
119236	Proteobacteria	Deltaproteobacteria
331322	Proteobacteria	Gammaproteobacteria
822106	Planctomycetes	Phycisphaerae
4362819	Actinobacteria	Actinobacteria
804047	Actinobacteria	Actinobacteria
2945011	Chloroflexi	Anaerolineae
251857	Chloroflexi	Anaerolineae
2603275	Firmicutes	Bacilli
4311663	Proteobacteria	Betaproteobacteria
4311665	Bacteroidetes	Cytophagia
2603273	Firmicutes	Clostridia
466275	Firmicutes	Bacilli
1099050	WS3	PRR-12
4372859	Proteobacteria	Alphaproteobacteria
760704	Proteobacteria	Gammaproteobacteria
864483	Proteobacteria	Alphaproteobacteria
591651	Firmicutes	Bacilli
4464461	Chloroflexi	Anaerolineae
945443	Bacteroidetes	Flavobacteriia
357816	Proteobacteria	Gammaproteobacteria
793941	Firmicutes	Bacilli
822813	WS3	PRR-12
202068	OD1	SM2F11
27673	Planctomycetes	Planctomycetia
565750	Actinobacteria	Acidimicrobiia
3905299	Actinobacteria	Actinobacteria
4434780	Acidobacteria	Acidobacteria-6
4397593	Actinobacteria	Rubrobacteria
155997	Firmicutes	Bacilli
239824	Actinobacteria	Actinobacteria
589407	Firmicutes	Bacilli
526614	Proteobacteria	Betaproteobacteria
538573	Planctomycetes	C6
207124	Actinobacteria	Acidimicrobiia
4402133	TM6	SJA-4
30355	Proteobacteria	Alphaproteobacteria
575392	Actinobacteria	Actinobacteria
332788	Actinobacteria	Thermoleophilia
888460	Actinobacteria	Actinobacteria
238440	Spirochaetes	Spirochaetes
287984	Proteobacteria	Betaproteobacteria
941498	Proteobacteria	Gammaproteobacteria
145578	Actinobacteria	Actinobacteria
4468961	Proteobacteria	Deltaproteobacteria
731871	Fibrobacteres	TG3
254245	Acidobacteria	Acidobacteria-6
4117623	Proteobacteria	Deltaproteobacteria
511873	Verrucomicrobia	[Spartobacteria]
589946	Proteobacteria	Alphaproteobacteria
556066	Actinobacteria	Actinobacteria
1123510	TM6	SJA-4
237523	Actinobacteria	Acidimicrobiia
770499	Firmicutes	Bacilli
326873	Proteobacteria	Gammaproteobacteria
4334908	Acidobacteria	NA
4334907	Bacteroidetes	Flavobacteriia
4296910	Proteobacteria	Alphaproteobacteria
4309682	WPS-2	NA
156174	Actinobacteria	Actinobacteria
156175	Acidobacteria	S035
430929	Proteobacteria	Gammaproteobacteria
606419	Firmicutes	Bacilli
1864498	Firmicutes	Bacilli
547232	Actinobacteria	Actinobacteria
355670	Proteobacteria	Alphaproteobacteria
540510	Bacteroidetes	[Saprospirae]
979643	Planctomycetes	Planctomycetia
4297395	Firmicutes	Clostridia
881253	Chloroflexi	Anaerolineae
4317089	Proteobacteria	Betaproteobacteria
244992	Actinobacteria	Acidimicrobiia
110511	Firmicutes	Bacilli
1106379	Proteobacteria	Gammaproteobacteria
956988	Proteobacteria	Deltaproteobacteria
1040091	Actinobacteria	Actinobacteria
511651	Gemmatimonadetes	Gemm-5
677064	Proteobacteria	Betaproteobacteria
812224	Proteobacteria	Deltaproteobacteria
812595	Proteobacteria	Deltaproteobacteria
672587	Proteobacteria	Alphaproteobacteria
729349	Proteobacteria	Alphaproteobacteria
359365	Proteobacteria	Deltaproteobacteria
213535	Actinobacteria	Actinobacteria
1701846	Spirochaetes	Spirochaetes
552186	Verrucomicrobia	[Pedosphaerae]
4294845	Proteobacteria	Gammaproteobacteria
256413	Bacteroidetes	Cytophagia
82403	Bacteroidetes	[Saprospirae]
1701849	Proteobacteria	Alphaproteobacteria
3072386	Proteobacteria	Alphaproteobacteria
111050	Actinobacteria	Thermoleophilia
763976	Acidobacteria	Solibacteres
4296629	Proteobacteria	Deltaproteobacteria
544841	Proteobacteria	Alphaproteobacteria
643514	Acidobacteria	Acidobacteriia
4435513	Proteobacteria	Deltaproteobacteria
1066569	Acidobacteria	Sva0725
273239	Proteobacteria	Gammaproteobacteria
821080	Proteobacteria	Gammaproteobacteria
760955	Acidobacteria	Acidobacteria-6
821725	Proteobacteria	Gammaproteobacteria
915265	Bacteroidetes	Cytophagia
311130	Chloroflexi	Chloroflexi
4402869	Actinobacteria	Actinobacteria
259881	Proteobacteria	Deltaproteobacteria
32581	Bacteroidetes	[Saprospirae]
4402862	Planctomycetes	Planctomycetia
3836603	Proteobacteria	Gammaproteobacteria
271404	Planctomycetes	Planctomycetia
1058761	Proteobacteria	Deltaproteobacteria
326605	Proteobacteria	Gammaproteobacteria
587648	Cyanobacteria	Chloroplast
196123	Proteobacteria	Deltaproteobacteria
4339349	Actinobacteria	Actinobacteria
180118	Proteobacteria	Deltaproteobacteria
1121915	Chloroflexi	Anaerolineae
159038	Proteobacteria	Deltaproteobacteria
740115	Acidobacteria	Solibacteres
4393740	Proteobacteria	Gammaproteobacteria
821357	Chloroflexi	Anaerolineae
177607	Proteobacteria	Alphaproteobacteria
4457891	Acidobacteria	RB25
220676	Planctomycetes	Planctomycetia
247643	BRC1	PRR-11
88067	Proteobacteria	Betaproteobacteria
1688707	Verrucomicrobia	[Pedosphaerae]
532139	Proteobacteria	Betaproteobacteria
4366956	Bacteroidetes	Flavobacteriia
1111109	Armatimonadetes	[Fimbriimonadia]
131339	Chloroflexi	Anaerolineae
131337	Proteobacteria	Gammaproteobacteria
245860	Armatimonadetes	0319-6E2
4483035	Firmicutes	Clostridia
215343	Proteobacteria	Alphaproteobacteria
4297482	Cyanobacteria	4C0d-2
615514	Proteobacteria	Alphaproteobacteria
592367	Proteobacteria	Alphaproteobacteria
100054	Proteobacteria	Gammaproteobacteria
342790	Acidobacteria	Acidobacteria-6
49524	Proteobacteria	Betaproteobacteria
235866	Chloroflexi	Thermomicrobia
152462	Proteobacteria	Alphaproteobacteria
305729	Proteobacteria	Alphaproteobacteria
784564	Proteobacteria	Deltaproteobacteria
236694	Verrucomicrobia	Verrucomicrobiae
112886	Bacteroidetes	[Saprospirae]
3407361	Chloroflexi	Anaerolineae
610196	Acidobacteria	Solibacteres
2775219	Proteobacteria	Deltaproteobacteria
983889	Proteobacteria	Gammaproteobacteria
153593	OP8	NA
524543	Actinobacteria	Actinobacteria
260788	Actinobacteria	Actinobacteria
558132	Firmicutes	Bacilli
155420	Acidobacteria	Acidobacteriia
2534	Bacteroidetes	[Saprospirae]
1009440	Proteobacteria	Alphaproteobacteria
160311	Actinobacteria	Thermoleophilia
799342	Proteobacteria	Alphaproteobacteria
212366	Acidobacteria	Acidobacteriia
794417	Actinobacteria	Thermoleophilia
683649	Acidobacteria	[Chloracidobacteria]
208595	Bacteroidetes	[Saprospirae]
1089898	Planctomycetes	Planctomycetia
162144	Proteobacteria	Alphaproteobacteria
4447717	Acidobacteria	Solibacteres
3313609	Chloroflexi	Anaerolineae
518048	WPS-2	NA
244739	Armatimonadetes	Chthonomonadetes
113532	Acidobacteria	Acidobacteria-6
662983	Proteobacteria	Deltaproteobacteria
904668	Firmicutes	Clostridia
582142	Gemmatimonadetes	Gemmatimonadetes
4343459	Acidobacteria	Acidobacteriia
4337833	Planctomycetes	Planctomycetia
587313	Acidobacteria	Acidobacteria-6
936752	Actinobacteria	Thermoleophilia
223097	Proteobacteria	Betaproteobacteria
1568317	Verrucomicrobia	[Pedosphaerae]
1049387	Proteobacteria	Gammaproteobacteria
112916	Gemmatimonadetes	Gemmatimonadetes
752356	Planctomycetes	Planctomycetia
172236	Firmicutes	Clostridia
280825	Proteobacteria	Betaproteobacteria
2794590	Acidobacteria	Acidobacteria-6
542118	Actinobacteria	Actinobacteria
4400937	Acidobacteria	Acidobacteria-6
1114702	Chloroflexi	Anaerolineae
4388776	Proteobacteria	Alphaproteobacteria
3384225	Acidobacteria	Acidobacteria-5
999870	Proteobacteria	Gammaproteobacteria
340507	Verrucomicrobia	[Spartobacteria]
254103	Actinobacteria	Thermoleophilia
251465	Proteobacteria	Betaproteobacteria
549972	Bacteroidetes	Sphingobacteriia
146122	Actinobacteria	Actinobacteria
875049	Actinobacteria	Actinobacteria
1145370	Armatimonadetes	Chthonomonadetes
1126866	Proteobacteria	Alphaproteobacteria
612951	Acidobacteria	Acidobacteria-6
2236726	Firmicutes	Bacilli
4366765	Actinobacteria	Actinobacteria
4484093	Bacteroidetes	[Rhodothermi]
255508	Proteobacteria	Alphaproteobacteria
142732	Proteobacteria	Alphaproteobacteria
4430089	Proteobacteria	Gammaproteobacteria
167937	Actinobacteria	Acidimicrobiia
648198	Actinobacteria	Acidimicrobiia
1675799	Proteobacteria	Alphaproteobacteria
695392	Acidobacteria	Acidobacteria-6
828667	Actinobacteria	Actinobacteria
638638	Acidobacteria	Acidobacteriia
2065980	Actinobacteria	Thermoleophilia
1140859	Proteobacteria	Betaproteobacteria
591049	Actinobacteria	Actinobacteria
699760	Bacteroidetes	Cytophagia
561193	Firmicutes	Clostridia
4304295	Chloroflexi	Anaerolineae
325708	Proteobacteria	Alphaproteobacteria
565567	Proteobacteria	Betaproteobacteria
795321	Chloroflexi	S085
71577	Bacteroidetes	Flavobacteriia
2032397	Bacteroidetes	Cytophagia
4300552	Chloroflexi	Anaerolineae
314567	Planctomycetes	Planctomycetia
824399	Nitrospirae	Nitrospira
155344	Planctomycetes	Planctomycetia
1069370	Bacteroidetes	[Saprospirae]
4363683	Actinobacteria	MB-A2-108
511535	Chloroflexi	Anaerolineae
847358	Gemmatimonadetes	Gemm-1
561221	Actinobacteria	Actinobacteria
564610	Actinobacteria	Thermoleophilia
798562	Proteobacteria	Gammaproteobacteria
673969	Chloroflexi	S085
824396	Armatimonadetes	[Fimbriimonadia]
512321	Proteobacteria	Betaproteobacteria
841979	Proteobacteria	Alphaproteobacteria
368366	Proteobacteria	Gammaproteobacteria
1502622	Firmicutes	Clostridia
537239	Proteobacteria	Alphaproteobacteria
174178	Bacteroidetes	Sphingobacteriia
4381554	Proteobacteria	Deltaproteobacteria
630731	Acidobacteria	Acidobacteriia
550937	Chloroflexi	Gitt-GS-136
223593	Actinobacteria	Actinobacteria
4442093	Acidobacteria	Acidobacteria-6
1139285	Proteobacteria	Alphaproteobacteria
4439096	Proteobacteria	Alphaproteobacteria
529888	Proteobacteria	Alphaproteobacteria
4480121	Proteobacteria	Deltaproteobacteria
204324	Acidobacteria	Solibacteres
111162	Planctomycetes	Phycisphaerae
4427541	Firmicutes	Clostridia
243855	Proteobacteria	Deltaproteobacteria
123077	Actinobacteria	Thermoleophilia
1108483	Proteobacteria	Betaproteobacteria
360691	Proteobacteria	Betaproteobacteria
360692	Proteobacteria	Gammaproteobacteria
279390	Acidobacteria	Acidobacteria-6
243859	Firmicutes	Clostridia
2882	Planctomycetes	Planctomycetia
667055	Proteobacteria	Deltaproteobacteria
338142	Proteobacteria	Betaproteobacteria
750868	Actinobacteria	Actinobacteria
2885	Planctomycetes	Planctomycetia
3205243	Planctomycetes	Planctomycetia
202033	Planctomycetes	Planctomycetia
224740	Proteobacteria	Deltaproteobacteria
1060246	Planctomycetes	Planctomycetia
136151	Proteobacteria	Alphaproteobacteria
242454	Chloroflexi	Anaerolineae
463546	Proteobacteria	Betaproteobacteria
40439	Actinobacteria	Actinobacteria
242459	Planctomycetes	Planctomycetia
370045	Actinobacteria	Actinobacteria
610807	Chloroflexi	TK10
3847357	Proteobacteria	Deltaproteobacteria
610802	Actinobacteria	Thermoleophilia
649722	Proteobacteria	Deltaproteobacteria
245451	Actinobacteria	Thermoleophilia
4474293	Chloroflexi	Thermomicrobia
1084417	Proteobacteria	Betaproteobacteria
816229	Proteobacteria	Betaproteobacteria
4387628	Acidobacteria	Acidobacteria-6
543857	Firmicutes	Clostridia
182626	Proteobacteria	Alphaproteobacteria
646107	Acidobacteria	[Chloracidobacteria]
706134	GAL15	NA
591951	Firmicutes	Clostridia
1722703	Acidobacteria	Acidobacteria-6
3658133	Planctomycetes	Planctomycetia
4317168	Proteobacteria	Deltaproteobacteria
808160	GAL15	NA
187297	Proteobacteria	Gammaproteobacteria
244850	Acidobacteria	Acidobacteriia
562759	Proteobacteria	Gammaproteobacteria
4398283	Planctomycetes	028H05-P-BN-P5
628318	Nitrospirae	Nitrospira
207355	Chloroflexi	Anaerolineae
521073	Proteobacteria	Alphaproteobacteria
218456	Verrucomicrobia	[Pedosphaerae]
869496	Proteobacteria	Betaproteobacteria
812690	Acidobacteria	Solibacteres
555469	Proteobacteria	Betaproteobacteria
816590	Firmicutes	Bacilli
114406	Gemmatimonadetes	Gemmatimonadetes
4762	Proteobacteria	Alphaproteobacteria
114151	Actinobacteria	Actinobacteria
1074373	Actinobacteria	Actinobacteria
2867533	Verrucomicrobia	[Spartobacteria]
2867530	Planctomycetes	vadinHA49
329940	Proteobacteria	Alphaproteobacteria
93175	Actinobacteria	Acidimicrobiia
778470	Proteobacteria	Betaproteobacteria
1102044	Planctomycetes	Planctomycetia
4441019	Actinobacteria	MB-A2-108
4294476	Firmicutes	Bacilli
150347	Proteobacteria	Alphaproteobacteria
791504	Acidobacteria	Acidobacteria-6
103930	Proteobacteria	Deltaproteobacteria
570862	Proteobacteria	Deltaproteobacteria
4326151	Acidobacteria	[Chloracidobacteria]
897662	Verrucomicrobia	[Spartobacteria]
276959	Firmicutes	Bacilli
588740	Planctomycetes	BD7-11
1068726	WS4	NA
4345857	Proteobacteria	Deltaproteobacteria
151835	Proteobacteria	Betaproteobacteria
4356171	Actinobacteria	Actinobacteria
4356170	Actinobacteria	Actinobacteria
4297872	Proteobacteria	Deltaproteobacteria
332934	Acidobacteria	Solibacteres
4354842	Acidobacteria	Acidobacteria-6
913706	Proteobacteria	Alphaproteobacteria
672776	Firmicutes	Clostridia
499851	Proteobacteria	Gammaproteobacteria
4338800	Proteobacteria	Deltaproteobacteria
573184	Proteobacteria	Gammaproteobacteria
241487	Actinobacteria	Actinobacteria
155441	Bacteroidetes	[Saprospirae]
4465887	Acidobacteria	[Chloracidobacteria]
215154	Proteobacteria	Betaproteobacteria
780650	Firmicutes	Clostridia
710917	Chloroflexi	Anaerolineae
154314	Proteobacteria	Alphaproteobacteria
824156	Proteobacteria	Gammaproteobacteria
807594	Armatimonadetes	Armatimonadia
550484	Proteobacteria	Betaproteobacteria
808372	Proteobacteria	Betaproteobacteria
766424	Acidobacteria	NA
247169	Planctomycetes	Phycisphaerae
1105824	Planctomycetes	Planctomycetia
260335	Proteobacteria	Deltaproteobacteria
1107865	OP3	koll11
771828	Proteobacteria	Alphaproteobacteria
569441	Bacteroidetes	Cytophagia
1143745	Nitrospirae	Nitrospira
286647	Actinobacteria	Actinobacteria
3174268	Actinobacteria	Actinobacteria
4323374	Firmicutes	Bacilli
509745	Firmicutes	Clostridia
4383845	Acidobacteria	Solibacteres
4383844	Acidobacteria	Solibacteres
578528	Acidobacteria	Acidobacteria-6
745642	Proteobacteria	Gammaproteobacteria
929901	Actinobacteria	Actinobacteria
45765	Proteobacteria	Gammaproteobacteria
1072562	Bacteroidetes	[Saprospirae]
929908	Cyanobacteria	Chloroplast
518452	Firmicutes	Clostridia
850135	Proteobacteria	Betaproteobacteria
558300	Acidobacteria	[Chloracidobacteria]
741708	Actinobacteria	Acidimicrobiia
1145745	Acidobacteria	Acidobacteriia
510204	Actinobacteria	Actinobacteria
984280	Nitrospirae	Nitrospira
531378	Elusimicrobia	Elusimicrobia
139094	Actinobacteria	Coriobacteriia
531374	Firmicutes	Clostridia
3521180	Bacteroidetes	Sphingobacteriia
577299	Acidobacteria	DA052
759916	Proteobacteria	Betaproteobacteria
588630	Proteobacteria	Alphaproteobacteria
578293	Proteobacteria	Betaproteobacteria
748147	Proteobacteria	Deltaproteobacteria
532831	Acidobacteria	Acidobacteria-6
113272	Planctomycetes	Planctomycetia
113271	Acidobacteria	Acidobacteria-6
102326	Proteobacteria	Alphaproteobacteria
113279	Gemmatimonadetes	Gemm-3
903988	Proteobacteria	Deltaproteobacteria
636385	Bacteroidetes	Cytophagia
338969	Verrucomicrobia	[Pedosphaerae]
3239984	Proteobacteria	Alphaproteobacteria
2281143	Verrucomicrobia	[Pedosphaerae]
255750	Actinobacteria	Rubrobacteria
4260090	Bacteroidetes	[Saprospirae]
112277	Proteobacteria	Alphaproteobacteria
223743	Actinobacteria	Thermoleophilia
1107796	Gemmatimonadetes	Gemm-1
3489297	FBP	NA
4426379	Proteobacteria	Alphaproteobacteria
291945	Acidobacteria	Acidobacteriia
133467	Actinobacteria	Actinobacteria
903187	Gemmatimonadetes	Gemmatimonadetes
542933	Actinobacteria	Acidimicrobiia
3603301	Actinobacteria	Thermoleophilia
4362878	Gemmatimonadetes	Gemmatimonadetes
856940	Actinobacteria	Thermoleophilia
4362877	Gemmatimonadetes	Gemmatimonadetes
4330087	Acidobacteria	NA
219078	Proteobacteria	Betaproteobacteria
1053775	Proteobacteria	Alphaproteobacteria
356309	Firmicutes	Clostridia
4333673	Bacteroidetes	[Saprospirae]
68657	Proteobacteria	Alphaproteobacteria
158925	Proteobacteria	Gammaproteobacteria
1136493	Firmicutes	Bacilli
1144835	Chloroflexi	Anaerolineae
543083	Acidobacteria	BPC102
142384	Proteobacteria	Betaproteobacteria
1101021	Actinobacteria	Actinobacteria
4320381	Proteobacteria	Gammaproteobacteria
3053045	Actinobacteria	Actinobacteria
775023	Gemmatimonadetes	Gemmatimonadetes
1115572	Bacteroidetes	Flavobacteriia
555683	Proteobacteria	Betaproteobacteria
518872	Actinobacteria	Actinobacteria
4462876	Acidobacteria	NA
555684	Acidobacteria	Acidobacteria-6
814032	Proteobacteria	Deltaproteobacteria
275285	Actinobacteria	Thermoleophilia
40597	Chloroflexi	Anaerolineae
699027	Bacteroidetes	Flavobacteriia
3931106	Proteobacteria	Gammaproteobacteria
2669173	Proteobacteria	Deltaproteobacteria
579240	Proteobacteria	Deltaproteobacteria
1042351	Nitrospirae	Nitrospira
568938	Actinobacteria	Thermoleophilia
565220	Acidobacteria	Acidobacteria-6
1054927	Chloroflexi	Anaerolineae
1136729	Proteobacteria	Deltaproteobacteria
104902	Bacteroidetes	Bacteroidia
565226	Planctomycetes	Planctomycetia
208629	Chloroflexi	C0119
48487	Proteobacteria	Deltaproteobacteria
1064689	Proteobacteria	Deltaproteobacteria
1046117	Planctomycetes	Planctomycetia
823382	Actinobacteria	Actinobacteria
208621	Planctomycetes	Planctomycetia
4377349	Proteobacteria	Betaproteobacteria
207107	Acidobacteria	Acidobacteriia
673883	Actinobacteria	Rubrobacteria
591387	Armatimonadetes	[Fimbriimonadia]
237338	Acidobacteria	Acidobacteriia
1121555	Proteobacteria	Deltaproteobacteria
611460	Proteobacteria	Betaproteobacteria
887694	Proteobacteria	Betaproteobacteria
114897	Proteobacteria	Alphaproteobacteria
577244	Proteobacteria	Gammaproteobacteria
1122860	Proteobacteria	Alphaproteobacteria
110756	Verrucomicrobia	[Pedosphaerae]
4259853	Proteobacteria	Deltaproteobacteria
823126	Proteobacteria	Deltaproteobacteria
2446110	Actinobacteria	Actinobacteria
526496	Bacteroidetes	Bacteroidia
935688	Actinobacteria	Actinobacteria
907407	Cyanobacteria	ML635J-21
143386	Proteobacteria	Alphaproteobacteria
838429	Firmicutes	Clostridia
225607	Gemmatimonadetes	Gemm-5
225605	Chloroflexi	TK10
339480	Gemmatimonadetes	Gemm-1
103037	Proteobacteria	Gammaproteobacteria
218704	Proteobacteria	Deltaproteobacteria
591563	Chloroflexi	Anaerolineae
4413511	Actinobacteria	Actinobacteria
4413510	Chloroflexi	Anaerolineae
613832	Proteobacteria	Gammaproteobacteria
591569	Proteobacteria	Alphaproteobacteria
993373	Proteobacteria	Deltaproteobacteria
4374238	Planctomycetes	Phycisphaerae
216549	Acidobacteria	[Chloracidobacteria]
